Basho,Overall,Arashio,Asahiyama,Asakayama,Dewanoumi,Fujishima,Futagoyama,Hakkaku,Hanaregoma,Irumagawa,Isegahama,Isenoumi,Kasugano,Kataonami,Kise,Kokonoe,Michinoku,Minato,Miyagino,Musashigawa,Naruto,Nishiiwa,Nishikido,Nishonoseki,Oitekaze,Onoe,Onomatsu,Oshima,Oshiogawa,Otake,Sadogatake,Sakaigawa,Shibatayama,Shikihide,Shikoroyama,Tagonoura,Takadagawa,Takasago,Takekuma,Tamanoi,Tatsunami,Tokitsukaze,Tokiwayama,Yamahibiki
2002.09,729-66----,1-0-K Oyutaka--3-,,,21-2-S Washuyama--9-,31-6-Y Mienoumi--52-Musashigawa,,19-2-Y Hokutoumi--15-,14-2-O Wakashimazu--45-Matsugane,15-1-S Tochitsukasa--23-,22-1-Y Asahifuji--1-Ajigawa,17-2-S Fujinokawa--25-,24-4-Y Tochinoumi--31-,19-3-S Tamanofuji--33-,,14-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,10-0-K Yutakayama--48-,11-1-M13 Chikubayama--51-,,,,,,12-2-M2 Daishoyama--62-,,17-0-S Masurao--66-,13-1-S Kaiki--99-Tomozuna,,5-0-Y Taiho--106-Taiho,24-4-Y Kotozakura--72-,8-1-K Ryogoku--53-,4-0-Y Onokuni--77-,12-0-K Oshio--78-,,25-3-Y Takanosato--56-Naruto,11-0-O Maenoyama--83-,35-5-O Asashio--84-,,25-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,17-3-K Futatsuryu-HT-97-,,17-1-Y Kitanoumi--107-Kitanoumi
2002.11,708-66----,1-0-K Oyutaka--3-,,,21-2-S Washuyama--9-,30-6-Y Mienoumi--52-Musashigawa,,19-2-Y Hokutoumi--15-,14-2-O Wakashimazu--45-Matsugane,15-2-S Tochitsukasa--23-,19-1-Y Asahifuji--1-Ajigawa,16-2-S Fujinokawa--25-,23-4-Y Tochinoumi--31-,19-3-S Tamanofuji--33-,,14-2-Y Chiyonofuji--40-,16-3-O Kirishima--46-,9-0-K Yutakayama--48-,11-1-M13 Chikubayama--51-,,,,,,12-2-M2 Daishoyama--62-,,17-1-S Masurao--66-,13-1-S Kaiki--99-Tomozuna,,5-0-Y Taiho--106-Taiho,23-3-Y Kotozakura--72-,8-1-K Ryogoku--53-,4-0-Y Onokuni--77-,12-0-K Oshio--78-,,24-3-Y Takanosato--56-Naruto,11-0-O Maenoyama--83-,31-5-O Asashio--84-,,23-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,17-3-K Futatsuryu--97-,,17-1-Y Kitanoumi--107-Kitanoumi
2003.01,702-66----,1-0-K Oyutaka--3-,,,21-2-S Washuyama--9-,30-6-Y Mienoumi--52-Musashigawa,,19-2-Y Hokutoumi--15-,14-2-O Wakashimazu--45-Matsugane,15-2-S Tochitsukasa--23-,18-1-Y Asahifuji--1-Ajigawa,16-2-S Fujinokawa--25-,22-4-Y Tochinoumi--31-,19-3-S Tamanofuji--33-,,13-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,8-0-K Yutakayama--48-,11-1-M13 Chikubayama--51-,,,,5-0-S Mitoizumi-HB-58-,,12-2-M2 Daishoyama--62-,,17-0-S Masurao--66-,12-1-S Kaiki--99-Tomozuna,,5-0-Y Taiho--106-Taiho,23-3-Y Kotozakura--72-,8-1-K Ryogoku--53-,4-0-Y Onokuni--77-,13-0-K Oshio--78-,,23-3-Y Takanosato--56-Naruto,11-0-O Maenoyama--83-,28-5-O Asashio--84-,,25-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,17-3-K Futatsuryu--97-,,17-1-Y Kitanoumi--107-Kitanoumi
2003.03,742-66----,3-0-K Oyutaka--3-,,,24-3-S Washuyama--9-,31-7-Y Mienoumi--52-Musashigawa,,22-2-Y Hokutoumi--15-,15-2-O Wakashimazu--45-Matsugane,16-2-S Tochitsukasa--23-,18-1-Y Asahifuji--1-Ajigawa,15-2-S Fujinokawa--25-,23-4-S Tochinowaka-HT-31-,19-3-S Tamanofuji--33-,,14-1-Y Chiyonofuji--40-,17-1-O Kirishima--46-,7-0-K Yutakayama--48-,12-1-M13 Chikubayama--51-,,,,5-0-S Mitoizumi--58-,,12-2-M2 Daishoyama--62-,,16-0-S Masurao--66-,12-1-S Kaiki--99-Tomozuna,,6-0-Y Taiho--106-Taiho,21-4-Y Kotozakura--72-,12-1-K Ryogoku--73-,5-0-Y Onokuni--77-,13-0-K Oshio--78-,,25-3-Y Takanosato--56-Naruto,11-0-O Maenoyama--83-,27-5-O Asashio--84-,,29-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,18-3-K Futatsuryu--97-,,20-1-Y Kitanoumi--107-Kitanoumi
2003.05,746-66----,3-0-K Oyutaka--3-,,,23-4-S Washuyama--9-,31-7-Y Mienoumi--52-Musashigawa,,22-2-Y Hokutoumi--15-,15-3-O Wakashimazu--45-Matsugane,16-2-S Tochitsukasa--23-,18-1-Y Asahifuji--1-Ajigawa,15-2-S Fujinokawa--25-,23-4-S Tochinowaka--31-,19-3-S Tamanofuji--33-,,14-1-Y Chiyonofuji--40-,17-2-O Kirishima--46-,7-0-K Yutakayama--48-,12-1-M13 Chikubayama--51-,,,,5-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,16-0-S Masurao--66-,11-2-S Kaiki--99-Tomozuna,,7-0-Y Taiho--106-Taiho,22-3-Y Kotozakura--72-,12-1-K Ryogoku--73-,6-0-Y Onokuni--77-,13-0-K Oshio--78-,,24-3-Y Takanosato--56-Naruto,15-0-O Maenoyama--83-,26-5-O Asashio--84-,,29-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,18-3-K Futatsuryu--97-,,21-0-Y Kitanoumi--107-Kitanoumi
2003.07,728-66----,3-0-K Oyutaka--3-,,,22-4-S Washuyama--9-,31-7-Y Mienoumi--52-Musashigawa,,23-2-Y Hokutoumi--15-,15-3-O Wakashimazu--45-Matsugane,16-2-S Tochitsukasa--23-,16-1-Y Asahifuji--1-Ajigawa,15-2-S Fujinokawa--25-,21-4-S Tochinowaka--31-,18-4-S Tamanofuji--33-,,14-2-Y Chiyonofuji--40-,17-2-O Kirishima--46-,7-0-K Yutakayama--48-,12-1-M13 Chikubayama--51-,,,,5-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,17-0-S Masurao--66-,11-1-S Kaiki--99-Tomozuna,,7-0-Y Taiho--106-Taiho,22-4-Y Kotozakura--72-,12-1-K Ryogoku--73-,6-0-Y Onokuni--77-,13-0-K Oshio--78-,,23-3-Y Takanosato--56-Naruto,15-0-O Maenoyama--83-,26-5-O Asashio--84-,,28-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,18-3-K Futatsuryu--97-,,21-1-Y Kitanoumi--107-Kitanoumi
2003.09,722-66----,3-0-K Oyutaka--3-,,,22-4-S Washuyama--9-,31-7-Y Mienoumi--52-Musashigawa,,23-2-Y Hokutoumi--15-,14-2-O Wakashimazu--45-Matsugane,16-2-S Tochitsukasa--23-,16-2-Y Asahifuji--1-Ajigawa,15-2-S Fujinokawa--25-,21-5-S Tochinowaka--31-,18-3-S Tamanofuji--33-,,14-2-Y Chiyonofuji--40-,17-2-O Kirishima--46-,7-0-K Yutakayama--48-,12-1-M13 Chikubayama--51-,,,,5-0-S Mitoizumi--58-,,13-2-M2 Daishoyama--62-,,16-0-S Masurao--66-,11-3-S Kaiki--99-Tomozuna,,6-0-Y Taiho--106-Taiho,22-3-Y Kotozakura--72-,12-1-K Ryogoku--73-,6-0-Y Onokuni--77-,13-0-K Oshio--78-,,23-2-Y Takanosato--56-Naruto,15-0-O Maenoyama--83-,26-5-O Asashio--84-,,28-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,18-3-K Futatsuryu--97-,,19-1-Y Kitanoumi--107-Kitanoumi
2003.11,714-66----,3-0-K Oyutaka--3-,,,22-5-S Washuyama--9-,31-8-Y Mienoumi--52-Musashigawa,,22-2-Y Hokutoumi--15-,13-2-O Wakashimazu--45-Matsugane,16-2-S Tochitsukasa--23-,16-1-Y Asahifuji--1-Ajigawa,15-2-S Fujinokawa--25-,22-4-S Tochinowaka--31-,18-3-S Tamanofuji--33-,,15-2-Y Chiyonofuji--40-,17-2-O Kirishima--46-,7-0-K Yutakayama--48-,13-1-M13 Chikubayama--51-,,,,6-0-S Mitoizumi--58-,,13-2-M2 Daishoyama--62-,,16-0-S Masurao--66-,11-2-S Kaiki--99-Tomozuna,,6-0-Y Taiho--106-Taiho,22-3-Y Kotozakura--72-,12-1-K Ryogoku--73-,6-0-Y Onokuni--77-,13-0-K Oshio--78-,,23-3-Y Takanosato--56-Naruto,16-0-O Maenoyama--83-,26-5-O Asashio--84-,,26-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,18-3-K Futatsuryu--97-,,18-1-Y Kitanoumi--107-Kitanoumi
2004.01,731-70----,3-0-K Oyutaka--3-,,,24-4-S Washuyama--9-,32-7-Y Mienoumi--52-Musashigawa,,23-2-Y Hokutoumi--15-,13-2-O Wakashimazu--45-Matsugane,16-2-S Tochitsukasa--23-,18-1-Y Asahifuji--1-Ajigawa,15-2-S Fujinokawa--25-,22-5-S Tochinowaka--31-,17-3-S Tamanofuji--33-,8-0-M1 Higonoumi-HB-37-,16-2-Y Chiyonofuji--40-,17-2-O Kirishima--46-,7-0-K Yutakayama--48-,13-2-M13 Chikubayama--51-,,,,6-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,17-0-S Masurao--66-,11-2-S Kaiki--99-Tomozuna,,6-1-Y Taiho--106-Taiho,22-3-Y Kotozakura--72-,12-1-K Ryogoku--73-,8-0-Y Onokuni--77-,13-0-K Oshio--78-,,23-3-Y Takanosato--56-Naruto,17-0-O Maenoyama--83-,27-4-O Asashio--84-,,26-1-S Tochiazuma--90-,10-0-K Asahiyutaka--94-,18-2-K Futatsuryu--97-,,18-1-Y Kitanoumi--107-Kitanoumi
2004.03,781-70----,6-0-K Oyutaka--3-,,,26-4-S Washuyama--9-,33-7-Y Mienoumi--52-Musashigawa,,26-2-Y Hokutoumi--15-,14-3-O Wakashimazu--45-Matsugane,19-2-S Tochitsukasa--23-,19-2-Y Asahifuji--1-Ajigawa,15-2-S Fujinokawa--25-,26-3-S Tochinowaka--31-,19-3-S Tamanofuji--33-,12-0-M1 Higonoumi--37-,18-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,9-0-K Yutakayama--48-,13-2-M13 Chikubayama--51-,,,,7-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,18-0-S Masurao--66-,10-2-S Kaiki--99-Tomozuna,,8-1-S Takatoriki-HT-69-,22-3-Y Kotozakura--72-,13-1-K Ryogoku--73-,8-0-Y Onokuni--77-,13-0-K Oshio--78-,3-0-S Terao-HB-79-,24-3-Y Takanosato--56-Naruto,20-0-O Maenoyama--83-,24-4-O Asashio--84-,,29-1-S Tochiazuma--90-,8-0-K Asahiyutaka--94-,20-3-K Futatsuryu--97-,,18-1-Y Kitanoumi--107-Kitanoumi
2004.05,780-70----,5-0-K Oyutaka--3-,,,26-4-S Washuyama--9-,35-7-Y Mienoumi--52-Musashigawa,,25-2-Y Hokutoumi--15-,14-2-O Wakashimazu--45-Matsugane,20-2-S Tochitsukasa--23-,20-2-Y Asahifuji--1-Ajigawa,14-2-S Fujinokawa--25-,25-4-S Tochinowaka--31-,19-3-S Tamanofuji--33-,13-0-M1 Higonoumi--37-,18-2-Y Chiyonofuji--40-,17-2-O Kirishima--46-,8-0-K Yutakayama--48-,12-2-M13 Chikubayama--51-,,,,8-0-S Mitoizumi--58-,,13-4-M2 Daishoyama--62-,,18-0-S Masurao--66-,10-2-S Kaiki--99-Tomozuna,,8-1-S Takatoriki--69-,22-4-Y Kotozakura--72-,13-1-K Ryogoku--73-,8-0-Y Onokuni--77-,13-0-K Oshio--78-,4-0-S Terao--79-,24-4-Y Takanosato--56-Naruto,20-0-O Maenoyama--83-,24-4-O Asashio--84-,,28-1-S Tochiazuma--90-,8-0-K Asahiyutaka--94-,18-4-K Futatsuryu--97-,,19-1-Y Kitanoumi--107-Kitanoumi
2004.07,757-70----,5-0-K Oyutaka--3-,,,26-2-S Washuyama--9-,35-7-Y Mienoumi--52-Musashigawa,,24-2-Y Hokutoumi--15-,14-2-O Wakashimazu--45-Matsugane,20-2-S Tochitsukasa--23-,19-2-Y Asahifuji--1-Ajigawa,13-2-S Fujinokawa--25-,25-3-S Tochinowaka--31-,19-2-S Tamanofuji--33-,12-0-M1 Higonoumi--37-,17-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,7-0-K Yutakayama--48-,11-2-M13 Chikubayama--51-,,,,7-0-S Mitoizumi--58-,,13-4-M2 Daishoyama--62-,,18-1-S Masurao--66-,9-2-S Kaiki--99-Tomozuna,,8-1-S Takatoriki--69-,22-6-Y Kotozakura--72-,13-1-K Ryogoku--73-,8-0-Y Onokuni--77-,13-0-K Oshio--78-,6-0-S Terao--79-,24-4-Y Takanosato--56-Naruto,20-0-O Maenoyama--83-,24-4-O Asashio--84-,,25-1-S Tochiazuma--90-,8-0-K Asahiyutaka--94-,17-4-K Futatsuryu--97-,,19-1-Y Kitanoumi--107-Kitanoumi
2004.09,749-70----,5-0-K Oyutaka--3-,,,25-2-S Washuyama--9-,35-7-Y Mienoumi--52-Musashigawa,,24-2-Y Hokutoumi--15-,14-1-O Wakashimazu--45-Matsugane,20-2-S Tochitsukasa--23-,19-3-Y Asahifuji--1-Ajigawa,12-1-S Fujinokawa--25-,24-3-S Tochinowaka--31-,19-2-S Tamanofuji--33-,11-0-M1 Higonoumi--37-,17-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,7-0-K Yutakayama--48-,11-2-J2 Kanechika-HT-51-,,,,8-0-S Mitoizumi--58-,,13-4-M2 Daishoyama--62-,,18-1-S Masurao--66-,9-2-S Kaiki--99-Tomozuna,,8-1-S Takatoriki--69-,23-6-Y Kotozakura--72-,12-1-K Ryogoku--73-,9-0-Y Onokuni--77-,12-0-K Oshio--78-,6-0-S Terao--79-,24-4-Y Takanosato--56-Naruto,20-0-O Maenoyama--83-,24-4-O Asashio--84-,,23-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,17-4-K Futatsuryu--97-,,20-1-Y Kitanoumi--107-Kitanoumi
2004.11,736-70----,5-0-K Oyutaka--3-,,,24-2-S Washuyama--9-,33-7-Y Mienoumi--52-Musashigawa,,24-2-Y Hokutoumi--15-,14-1-O Wakashimazu--45-Matsugane,19-2-S Tochitsukasa--23-,19-2-Y Asahifuji--1-Ajigawa,12-1-S Fujinokawa--25-,18-3-S Tochinowaka--31-,18-3-S Tamanofuji--33-,11-0-M1 Higonoumi--37-,19-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,7-0-K Yutakayama--48-,11-2-J2 Kanechika--51-,,,,9-0-S Mitoizumi--58-,,13-4-M2 Daishoyama--62-,,19-1-S Masurao--66-,9-2-S Kaiki--99-Tomozuna,,8-1-S Takatoriki--69-,22-6-Y Kotozakura--72-,12-1-K Ryogoku--73-,9-0-Y Onokuni--77-,12-0-K Oshio--78-,6-0-S Terao--79-,24-4-Y Takanosato--56-Naruto,19-0-O Maenoyama--83-,24-4-O Asashio--84-,,23-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,17-5-K Futatsuryu--97-,4-0-S Masudayama-HB-7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2005.01,735-70----,3-0-K Oyutaka--3-,,,25-2-S Washuyama--9-,32-6-Y Mienoumi--52-Musashigawa,,26-2-Y Hokutoumi--15-,15-1-O Wakashimazu--45-Matsugane,19-2-S Tochitsukasa--23-,19-3-Y Asahifuji--1-Ajigawa,10-1-S Fujinokawa--25-,19-3-S Tochinowaka--31-,18-3-S Tamanofuji--33-,11-0-M1 Higonoumi--37-,17-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,7-0-K Yutakayama--48-,11-2-J2 Kanechika--51-,,,,8-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,19-1-S Masurao--66-,9-2-S Kaiki--99-Tomozuna,,8-1-S Takatoriki--69-,22-5-Y Kotozakura--72-,14-1-K Ryogoku--73-,9-0-Y Onokuni--77-,12-0-K Oshio--78-,7-0-S Terao--79-,24-4-Y Takanosato--56-Naruto,19-0-O Maenoyama--83-,24-5-O Asashio--84-,,23-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,17-4-K Futatsuryu--97-,5-0-S Masudayama--7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2005.03,783-70----,5-0-K Oyutaka--3-,,,26-2-S Washuyama--9-,30-5-Y Mienoumi--52-Musashigawa,,28-2-Y Hokutoumi--15-,18-1-O Wakashimazu--45-Matsugane,19-2-S Tochitsukasa--23-,23-3-Y Asahifuji--1-Ajigawa,12-1-S Fujinokawa--25-,18-4-S Tochinowaka--31-,18-3-S Tamanofuji--33-,12-0-M1 Higonoumi--37-,18-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,8-0-K Yutakayama--48-,11-2-J2 Kanechika--51-,,,,11-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,21-1-S Masurao--66-,8-2-S Kaiki--99-Tomozuna,,11-1-S Takatoriki--69-,23-5-Y Kotozakura--72-,15-1-K Ryogoku--73-,9-0-Y Onokuni--77-,12-0-K Oshio--78-,10-0-S Terao--79-,27-4-Y Takanosato--56-Naruto,19-0-O Maenoyama--83-,25-5-O Asashio--84-,,22-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,15-4-K Futatsuryu--97-,6-0-S Masudayama--7-Chiganoura,22-1-Y Kitanoumi--107-Kitanoumi
2005.05,774-70----,6-0-K Oyutaka--3-,,,25-3-S Washuyama--9-,31-5-Y Mienoumi--52-Musashigawa,,28-3-Y Hokutoumi--15-,18-1-O Wakashimazu--45-Matsugane,19-2-S Tochitsukasa--23-,23-3-Y Asahifuji--1-Ajigawa,12-1-S Fujinokawa--25-,18-4-S Tochinowaka--31-,17-3-S Tamanofuji--33-,12-0-M1 Higonoumi--37-,18-2-Y Chiyonofuji--40-,16-2-O Kirishima--46-,8-0-K Yutakayama--48-,11-2-J2 Kanechika--51-,,,,11-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,21-1-S Masurao--66-,8-1-S Kaiki--99-Tomozuna,,11-1-S Takatoriki--69-,25-6-Y Kotozakura--72-,15-1-K Ryogoku--73-,8-0-Y Onokuni--77-,12-0-K Oshio--78-,11-0-S Terao--79-,27-4-Y Takanosato--56-Naruto,17-0-O Maenoyama--83-,25-4-O Asashio--84-,,20-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,16-4-K Futatsuryu--97-,6-0-S Masudayama--7-Chiganoura,21-1-Y Kitanoumi--107-Kitanoumi
2005.07,762-70----,6-0-K Oyutaka--3-,,,24-2-S Washuyama--9-,30-5-Y Mienoumi--52-Musashigawa,,28-3-Y Hokutoumi--15-,18-1-O Wakashimazu--45-Matsugane,19-2-S Tochitsukasa--23-,23-3-Y Asahifuji--1-Ajigawa,12-1-S Fujinokawa--25-,19-4-S Tochinowaka--31-,17-3-S Tamanofuji--33-,11-0-M1 Higonoumi--37-,17-3-Y Chiyonofuji--40-,17-2-O Kirishima--46-,8-0-K Yutakayama--48-,11-2-J2 Kanechika--51-,,,,11-0-S Mitoizumi--58-,,13-3-M2 Daishoyama--62-,,21-1-S Masurao--66-,7-1-S Kaiki--99-Tomozuna,,11-1-S Takatoriki--69-,24-5-Y Kotozakura--72-,15-1-K Ryogoku--73-,8-0-Y Onokuni--77-,12-0-K Oshio--78-,12-0-S Terao--79-,25-4-Y Takanosato--56-Naruto,17-0-O Maenoyama--83-,24-4-O Asashio--84-,,20-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,16-4-K Futatsuryu--97-,6-0-S Masudayama--7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2005.09,756-70----,7-0-K Oyutaka--3-,,,22-1-S Washuyama--9-,30-4-Y Mienoumi--52-Musashigawa,,28-4-Y Hokutoumi--15-,18-1-O Wakashimazu--45-Matsugane,19-3-S Tochitsukasa--23-,23-3-Y Asahifuji--1-Ajigawa,12-1-S Fujinokawa--25-,19-4-S Tochinowaka--31-,15-3-S Tamanofuji--33-,11-0-M1 Higonoumi--37-,17-1-Y Chiyonofuji--40-,16-3-O Kirishima--46-,8-0-K Yutakayama--48-,10-2-J2 Kanechika--51-,,,,11-0-S Mitoizumi--58-,,16-2-M2 Daishoyama--62-,,22-1-S Masurao--66-,7-1-S Kaiki--99-Tomozuna,,11-1-S Takatoriki--69-,24-5-Y Kotozakura--72-,15-1-K Ryogoku--73-,7-0-Y Onokuni--77-,12-0-K Oshio--78-,12-0-S Terao--79-,24-4-Y Takanosato--56-Naruto,17-1-O Maenoyama--83-,24-4-O Asashio--84-,,21-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,16-4-K Futatsuryu--97-,6-0-S Masudayama--7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2005.11,738-70----,8-0-K Oyutaka--3-,,,22-1-S Washuyama--9-,28-4-Y Mienoumi--52-Musashigawa,,28-3-Y Hokutoumi--15-,17-1-O Wakashimazu--45-Matsugane,19-3-S Tochitsukasa--23-,20-3-Y Asahifuji--1-Ajigawa,11-1-S Fujinokawa--25-,18-4-S Tochinowaka--31-,15-3-S Tamanofuji--33-,12-0-M1 Higonoumi--37-,17-2-Y Chiyonofuji--40-,16-3-O Kirishima--46-,8-0-K Yutakayama--48-,10-2-J2 Kanechika--51-,,,,10-0-S Mitoizumi--58-,,14-2-M2 Daishoyama--62-,,22-1-S Masurao--66-,7-1-S Kaiki--99-Tomozuna,,11-1-S Takatoriki--69-,21-4-Y Kotozakura--72-,15-1-K Ryogoku--73-,5-0-Y Onokuni--77-,12-0-K Oshio--78-,12-0-S Terao--79-,23-4-Y Takanosato--56-Naruto,17-1-O Maenoyama--83-,23-4-O Asashio--84-,,20-1-S Tochiazuma--90-,7-0-K Asahiyutaka--94-,16-4-K Futatsuryu--97-,7-0-S Masudayama--7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2006.01,735-70----,8-0-K Oyutaka--3-,,,22-1-S Washuyama--9-,29-4-Y Mienoumi--52-Musashigawa,,28-3-Y Hokutoumi--15-,18-1-O Wakashimazu--45-Matsugane,17-2-S Tochitsukasa--23-,20-3-Y Asahifuji--1-Ajigawa,11-1-S Fujinokawa--25-,18-4-S Tochinowaka--31-,15-3-S Tamanofuji--33-,12-0-M1 Higonoumi--37-,17-1-Y Chiyonofuji--40-,16-3-O Kirishima--46-,8-0-K Yutakayama--48-,10-2-J2 Kanechika--51-,,,,10-0-S Mitoizumi--58-,,14-2-M2 Daishoyama--62-,,21-1-S Masurao--66-,7-1-S Kaiki--99-Tomozuna,,12-1-S Takatoriki--69-,19-4-S Kotonowaka-HT-72-,15-1-K Ryogoku--73-,5-0-Y Onokuni--77-,12-0-K Oshio--78-,13-1-S Terao--79-,23-4-Y Takanosato--56-Naruto,17-1-O Maenoyama--83-,23-4-O Asashio--84-,,19-1-S Tochiazuma--90-,7-1-K Asahiyutaka--94-,16-4-K Futatsuryu--97-,8-0-S Masudayama--7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2006.03,769-70----,9-0-K Oyutaka--3-,,,22-1-S Washuyama--9-,31-4-Y Mienoumi--52-Musashigawa,,28-3-Y Hokutoumi--15-,19-1-O Wakashimazu--45-Matsugane,18-1-S Tochitsukasa--23-,21-3-Y Asahifuji--1-Ajigawa,13-1-S Fujinokawa--25-,22-4-S Tochinowaka--31-,15-3-S Tamanofuji--33-,12-0-M1 Higonoumi--37-,18-1-Y Chiyonofuji--40-,18-3-O Kirishima--46-,8-0-K Yutakayama--48-,9-2-J2 Kanechika--51-,,,,11-0-S Mitoizumi--58-,,15-2-M2 Daishoyama--62-,,21-1-S Masurao--66-,7-1-S Kaiki--99-Tomozuna,,12-1-S Takatoriki--69-,21-3-S Kotonowaka--72-,16-2-K Ryogoku--73-,7-0-Y Onokuni--77-,11-0-K Oshio--78-,17-1-S Terao--79-,26-4-Y Takanosato--56-Naruto,19-1-O Maenoyama--83-,21-4-O Asashio--84-,,20-1-S Tochiazuma--90-,7-1-K Asahiyutaka--94-,16-4-K Futatsuryu--97-,8-0-S Masudayama--7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2006.05,767-70----,9-0-K Oyutaka--3-,,,22-2-S Washuyama--9-,30-4-Y Mienoumi--52-Musashigawa,,28-3-Y Hokutoumi--15-,18-1-O Wakashimazu--45-Matsugane,18-2-S Tochitsukasa--23-,21-3-Y Asahifuji--1-Ajigawa,13-1-S Fujinokawa--25-,22-4-S Tochinowaka--31-,15-3-S Tamanofuji--33-,13-0-M1 Higonoumi--37-,18-1-Y Chiyonofuji--40-,18-3-O Kirishima--46-,7-0-K Yutakayama--48-,10-2-J2 Kanechika--51-,,,,11-0-S Mitoizumi--58-,,16-1-M2 Daishoyama--62-,,21-1-S Masurao--66-,7-1-S Kaiki--99-Tomozuna,,12-1-S Takatoriki--69-,21-3-S Kotonowaka--72-,16-2-K Ryogoku--73-,7-0-Y Onokuni--77-,11-0-K Oshio--78-,18-1-S Terao--79-,26-3-Y Takanosato--56-Naruto,19-1-O Maenoyama--83-,21-4-O Asashio--84-,,21-1-S Tochiazuma--90-,7-1-K Asahiyutaka--94-,16-4-K Futatsuryu--97-,8-0-S Masudayama--7-Chiganoura,19-1-Y Kitanoumi--107-Kitanoumi
2006.07,747-70----,8-0-K Oyutaka--3-,,,21-2-S Washuyama--9-,30-4-Y Mienoumi--52-Musashigawa,,28-4-Y Hokutoumi--15-,16-1-O Wakashimazu--45-Matsugane,17-2-S Tochitsukasa--23-,20-3-Y Asahifuji--1-Ajigawa,13-1-S Fujinokawa--25-,21-4-S Tochinowaka--31-,15-3-S Tamanofuji--33-,13-0-M1 Higonoumi--37-,17-1-Y Chiyonofuji--40-,18-3-O Kirishima--46-,7-0-K Yutakayama--48-,10-3-J2 Kanechika--51-,,,,11-0-S Mitoizumi--58-,,15-1-M2 Daishoyama--62-,,20-1-S Masurao--66-,7-1-S Kaiki--99-Tomozuna,,12-1-S Takatoriki--69-,21-3-S Kotonowaka--72-,16-2-K Ryogoku--73-,7-0-Y Onokuni--77-,11-0-K Oshio--78-,17-1-S Terao--79-,25-3-Y Takanosato--56-Naruto,19-1-O Maenoyama--83-,19-3-O Asashio--84-,,20-1-S Tochiazuma--90-,7-1-K Asahiyutaka--94-,15-4-K Futatsuryu--97-,9-0-S Masudayama--7-Chiganoura,30-2-Y Kitanoumi--107-Kitanoumi
